證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label
1215,卜蜂,202312,28329.3286,96.1000,0.8049,1.0351,0.9715,0.0824,0.0824,0.1004,0.0774,0.6265,99.3140,69.9589,12.2578,11.3112,46.0980,45.5602,22.7331,1
1216,統一,202312,423310.1473,74.5000,0.6648,0.6357,0.7285,0.0455,0.0455,0.0493,0.0521,0.7068,97.5182,72.3593,10.0625,31.6076,-1.2950,14.1757,11.8619,-1
1217,愛之味,202312,5958.8865,12.0500,0.3535,0.4250,1.2161,0.0155,0.0155,0.0263,0.0444,0.4605,98.2469,64.5355,5.4969,8.1066,-24.8114,-24.3901,12.6168,-1
1218,泰山,202312,11249.9775,22.5000,0.4531,0.8224,1.0019,-0.0059,-0.0059,-0.0056,-0.0072,0.1166,403.6902,303.6085,8.2372,13.9222,84.0548,-101.3624,-30.8756,-1
1219,福壽,202312,6401.1036,19.3000,0.6210,0.6285,0.3924,0.0325,0.0325,0.0219,0.0203,0.5483,154.2914,78.9826,5.7982,17.4397,15.2323,8.2665,2.9333,-1
1220,台榮,202312,2541.0679,14.3500,0.3808,0.7951,0.7714,0.0494,0.0494,0.0493,0.0479,0.2071,423.6145,291.1110,5.6413,6.9620,160.8220,120.3935,-6.5147,-1
1225,福懋油,202312,12561.2095,54.7000,0.6550,1.4404,0.8637,0.0469,0.0469,0.0318,0.0281,0.5490,155.4255,90.8831,7.1747,13.6704,28.3478,17.8757,-5.1993,-1
1227,佳格,202312,35596.9893,38.9000,0.7704,1.3837,1.2803,0.0493,0.0493,0.0489,0.0456,0.3135,225.3408,151.1093,4.9095,6.1893,-5.7146,1.9326,-2.3839,-1
1229,聯華,202312,105635.4313,66.7000,0.2246,1.2489,7.7682,0.0565,0.0565,0.0856,0.3512,0.2272,112.0634,101.5024,8.6861,4.4513,-25.0506,-1.3055,33.1337,1
1231,聯華食,202312,0.0000,87.4000,0.5186,0.0000,0.0000,0.0000,0.0000,0.0838,0.0893,0.0000,0.0000,0.0000,0.0000,0.0000,-22.7370,11.3284,17.0013,-1
1232,大統益,202312,22796.4232,142.5000,0.5551,2.7867,0.9676,0.1533,0.1533,0.0646,0.0532,0.3212,370.7064,184.3483,7.7128,23.7330,3.2190,-1.1089,1.0638,-1
1233,天仁,202312,3157.1277,34.8500,0.9116,1.3299,1.4960,0.0404,0.0404,0.0483,0.0454,0.3725,124.6924,72.0454,6.8298,10.8113,416.8881,85.8214,7.5617,-1
1234,黑松,202312,16275.7796,40.5000,0.4844,0.7151,1.5389,0.0417,0.0417,0.0679,0.0897,0.1808,466.9477,153.3248,1.9501,13.2430,20.6944,7.0319,24.2331,1
1235,興泰,202312,11718.7538,78.3000,0.6669,2.7117,154.7664,0.0197,0.0197,-0.0692,1.1230,0.5569,41.3088,40.6608,5.8633,1.7086,0.0000,0.0000,13.6430,-1
1236,宏亞,202312,2067.1749,23.8500,0.2213,0.5399,1.0711,0.0041,0.0041,0.0068,0.0081,0.3703,113.6822,74.0058,7.1478,5.3636,201.7841,-96.3009,6.2361,-1
1301,台塑,202312,504166.6714,79.2000,0.1771,0.9499,2.5317,0.0138,0.0138,-0.0202,0.0368,0.3455,154.8358,134.0410,9.2883,21.3188,-115.0322,-79.6980,-8.7558,-1
1303,南亞,202312,527399.6364,66.5000,0.2896,0.8132,2.0304,0.0125,0.0125,0.0076,0.0312,0.4186,169.1241,129.3843,5.1384,7.6802,-93.8062,-78.9266,-6.3380,-1
1304,台聚,202312,23478.0791,19.7500,0.0926,0.3170,0.4492,-0.0257,-0.0257,0.0310,-0.0365,0.3581,249.4444,191.0193,7.5495,10.3879,-71.7689,-3015.9882,-10.6335,-1
1305,華夏,202312,12957.4262,22.3000,0.0878,0.7300,0.9453,0.0222,0.0222,0.0335,0.0287,0.4238,203.5970,129.7473,5.4243,13.4547,146.7109,216.5692,-15.5303,-1
1307,三芳,202312,10283.5979,25.8500,0.4342,0.6579,1.0195,0.0486,0.0486,0.0979,0.0754,0.4279,244.1542,201.6064,6.2459,10.0794,236.5055,61.7212,26.0976,1
1308,亞聚,202312,13893.6049,23.4000,0.7719,0.9255,2.0684,0.0077,0.0077,0.1375,0.0173,0.1114,324.2270,262.5230,10.5827,22.9156,-68.6507,-91.9658,-17.0213,-1
1309,台達化,202312,6540.3029,16.4500,0.6533,0.7356,0.4301,-0.0308,-0.0308,-0.0305,-0.0180,0.2523,287.1572,229.7979,13.8021,9.5267,-305.9803,-166.3799,-26.5625,-1
1310,台苯,202312,8261.1624,15.6500,0.6707,0.8462,0.8658,-0.0472,-0.0472,-0.0640,-0.0483,0.2643,117.0109,85.1412,13.0399,11.6191,-13.6498,-38.6992,15.9259,-1
1312,國喬,202312,16820.6286,15.2000,0.2583,0.2714,1.0701,-0.0235,-0.0235,-0.0695,-0.0927,0.4107,187.0275,162.9492,7.5804,11.4513,-38.7401,-220.6238,-19.3634,-1
1313,聯成,202312,20726.3719,15.2000,0.5660,0.3724,0.2832,-0.0051,-0.0051,-0.0027,-0.0039,0.4601,251.8532,142.7497,8.1185,18.4921,91.6754,77.1218,11.7647,-1
1314,中石化,202312,36977.9865,9.7700,0.4913,0.2538,1.3999,-0.0074,-0.0074,-0.1155,-0.0409,0.4594,220.2721,61.0631,0.5488,9.7403,20.6763,-626.4274,-1.1134,-1
1315,達新,202312,7214.4072,72.8000,0.1158,0.6360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0634,1633.9185,1496.7049,0.0000,0.0000,-100.0000,-100.0000,3.5562,-1
1316,上曜,202312,3561.2946,12.7000,0.6333,0.2832,4.2099,-0.0118,-0.0118,-0.2118,-0.1760,0.5394,153.2673,36.9021,0.1103,8.4402,-205.4063,-365.4477,7.1730,-1
1319,東陽,202312,44952.2596,76.0000,0.2530,1.2827,1.8841,0.0870,0.0870,0.1569,0.1277,0.2606,171.6653,133.5622,8.8788,5.8544,0.0000,0.0000,76.3341,1
1321,大洋,202312,8418.8085,37.0500,0.5871,0.7056,1.7130,0.0162,0.0162,0.0071,0.0393,0.4809,191.4461,150.5590,10.8272,8.8150,118.2761,552.7604,12.4431,-1
1323,永裕,202312,2866.0193,31.4000,0.3047,0.5274,0.8662,0.0330,0.0330,0.0642,0.0542,0.4656,466.8665,366.5180,5.8979,4.9549,-32.1076,-38.4102,-4.5593,-1
1324,地球,202312,1322.1454,17.6000,0.5816,1.0912,1.4349,0.0326,0.0326,0.0442,0.0428,0.1985,374.5058,295.5299,5.3500,7.9340,4400.3315,721.5074,61.4679,1
1325,恆大,202312,3360.0793,39.4000,0.2684,1.1306,8.2809,0.0043,0.0043,-0.1194,0.0314,0.0377,3068.2727,2912.2063,4.5617,6.6690,-864.9542,-5.8184,45.1197,1
1326,台化,202312,365151.9065,62.3000,0.3419,0.6453,1.0978,0.0136,0.0136,-0.0092,0.0232,0.3219,212.3033,168.5855,7.5162,20.9297,42.2966,-16.2858,-11.6312,-1
1337,再生-KY,202312,2030.6080,7.5500,0.4881,0.4433,2.6302,-0.0898,-0.0898,-0.5066,-0.5330,0.0397,1199.5614,1087.2828,5.7123,5.3704,16.3519,13.7138,7.5499,-1
1402,遠東新,202312,167009.7031,31.2000,0.8920,0.2487,0.6493,0.0228,0.0228,0.0582,0.0596,0.5388,118.9805,78.9662,5.4262,7.8996,4.3407,14.8288,-2.1944,-1
1409,新纖,202312,25166.2646,15.5500,0.9225,0.5372,0.7502,0.0250,0.0060,0.0000,0.0349,3.1636,508.5356,484.1709,5.5594,0.0000,0.0000,-67.6957,-11.3960,-1
1410,南染,202312,2453.8500,38.9500,0.6914,1.8414,11.0428,0.0098,0.0098,-0.0652,0.0590,0.1642,1479.8175,1404.9934,7.1295,9.4082,-131.5489,-76.5648,-3.4696,-1
1413,宏洲,202312,1121.6343,8.4900,0.7524,0.4785,0.5621,-0.0566,-0.0566,-0.0683,-0.0665,0.5328,112.8312,40.3622,6.1688,109.6782,-261.1646,-234.0717,-10.7256,-1
1414,東和,202312,3916.0000,17.8000,0.0652,0.8719,6.9107,0.0073,0.0073,-0.0658,0.0580,0.3023,169.0004,103.5017,1.2800,16.6054,-146.1198,-68.5240,0.0000,-1
1416,廣豐,202312,2177.7708,11.7500,0.7636,0.4741,7.3608,0.0239,0.0239,-0.0406,0.3718,0.2243,347.8485,143.1324,0.4699,10.5464,75.0462,14.2786,15.7635,-1
1417,嘉裕,202312,2269.8057,11.9500,0.2368,0.6336,1.5171,-0.0185,-0.0185,-0.0536,-0.0442,0.2773,360.7637,315.1805,5.1908,5.5329,51.2292,-36.5562,-16.1404,-1
1418,東華,202312,1167.9449,20.5500,0.6602,0.2608,56.7322,0.0089,0.0089,-3.6224,1.9417,0.7161,30.8124,30.6852,5.9517,0.0000,6.9092,83.2829,45.7447,1
1419,新紡,202312,14371.9783,47.9000,0.4844,0.7750,4.2484,0.0350,0.0350,0.1063,0.1918,0.2910,120.5080,94.5560,3.3579,9.3879,19.8128,-68.6648,19.6005,-1
1423,利華,202312,3109.0176,31.2000,0.2230,0.9886,25.0354,0.0224,0.0224,-0.5694,0.5680,0.0899,1705.1863,1303.9667,0.5745,0.0000,-94.2689,-3.8405,54.8387,1
1432,大魯閣,202312,1683.0000,18.7000,0.6213,0.3455,1.2704,0.0113,0.0113,0.0607,0.0415,0.8380,68.5086,48.4262,4.5621,23.3659,1326.0631,248.9246,55.8333,1
1434,福懋,202312,42453.5479,25.2000,0.2696,0.5924,1.4895,0.0062,0.0062,0.0098,0.0156,0.2416,290.3355,151.8959,3.6272,13.8835,-77.8996,-86.9440,-5.7944,-1
1435,中福,202312,7631.9935,54.6000,0.1301,4.9876,897.8816,-0.0273,-0.0273,-6.1909,-4.9199,0.1202,11117.8014,10997.5887,1.6716,850.0000,-11.9114,81.8691,0.0000,0
1436,華友聯,202312,8122.0695,82.9000,0.6476,0.5390,4.9877,0.0624,0.0624,0.6719,0.5773,0.7388,154.5876,23.6422,0.1483,37009.3409,26.7811,49.0674,47.2469,1
1437,勤益控,202312,6406.1960,31.5000,0.8097,0.4965,7.4176,0.0445,0.0445,0.5148,0.6647,0.4081,55.3975,54.3264,21.6492,54.1985,6.8327,41.1380,21.1538,-1
1438,三地開發,202312,3000.6708,32.9000,0.1630,0.2761,9.4926,-0.0060,-0.0060,0.0784,-0.2055,0.8291,150.4033,27.8820,0.0569,0.0000,-94.0536,-117.3883,4.6105,-1
1439,雋揚,202312,2226.4000,24.2000,0.9925,0.4195,11.1772,0.0368,0.0368,-0.0657,0.9797,0.4131,177.9921,49.1633,0.0917,27.9999,-132.0555,35.8982,16.6265,-1
1440,南紡,202312,26177.6912,15.8000,0.8858,0.5049,1.3462,0.0423,0.0423,-0.0644,0.1127,0.4246,153.6368,103.8684,3.3836,15.8791,-444.3619,83.8234,-5.9524,-1
1441,大東,202312,879.8033,13.9000,0.4626,0.4597,0.7599,-0.1739,-0.1739,-0.2690,-0.2875,0.8192,52.8013,29.1607,3.6849,14.7304,1.2744,-4.0719,75.9494,1
1442,名軒,202312,14135.7562,38.6000,0.6419,0.8076,2.7000,0.0985,0.0985,0.3777,0.3292,0.5892,223.7591,15.5369,0.3342,39.6842,274.0321,167.4178,10.9195,-1
1443,立益物流,202312,3938.4813,29.1000,0.8510,0.5605,5.0445,0.0203,0.0203,0.3372,0.1828,0.7716,15.9010,14.3929,16.6086,9.2005,7.0874,-0.1993,38.2423,1
1444,力麗,202312,10304.4082,10.3500,0.9805,0.5392,1.2645,-0.0165,-0.0165,-0.0724,-0.0387,0.3748,111.6923,50.6873,2.4601,21.4418,-1531.6518,-167.2385,1.4706,-1
1445,大宇,202312,2678.6530,20.5000,0.3455,0.8628,1.9386,0.3248,0.3248,-0.0548,0.7298,0.1323,630.0442,521.3245,4.0060,8.4224,-123.8742,9077.1114,25.7669,1
1446,宏和,202312,5074.5951,36.8500,0.4867,1.0957,8.8516,0.0237,0.0237,0.2538,0.1918,0.6715,132.2124,13.5224,0.1567,88.5259,453.6452,390.8348,20.0326,-1
1447,力鵬,202312,7216.8646,7.9300,0.3533,0.3790,0.2432,-0.0228,-0.0228,-0.0202,-0.0146,0.4747,128.8582,91.9229,11.8076,12.5015,-78.6201,-2318.4751,3.3898,-1
1449,佳和,202312,1711.7707,20.1500,0.6483,0.2803,0.6443,0.0123,0.0123,-0.0052,0.0284,0.7200,101.7130,27.5838,1.7131,16.9176,76.4834,-23.5563,24.3827,1
1451,年興,202312,3900.7710,18.9000,0.2413,0.4854,0.6134,-0.0452,-0.0452,-0.0708,-0.0571,0.1401,679.0505,430.7984,3.3097,5.1827,-244.9488,-185.0995,-9.7852,-1
1452,宏益,202312,2307.9604,17.4000,0.9163,0.7964,1.9245,0.0180,0.0180,-0.0521,0.0435,0.0566,1739.4697,1533.0557,4.9787,7.0872,-161.0925,-59.3260,-0.8547,-1
1453,大將,202312,0.0000,15.0000,0.0814,0.0000,0.0000,0.0000,0.0000,0.0866,0.2981,0.0000,0.0000,0.0000,0.0000,0.0000,149.7956,594.4991,1.6949,-1
1454,台富,202312,2161.7328,16.6500,0.9326,1.0589,1.4283,0.0096,0.0096,-0.0151,0.0129,0.2167,296.5928,176.8417,3.2065,14.5337,-178.9798,-39.3091,25.6604,1
1455,集盛,202312,5821.9880,10.9500,0.0016,0.5647,0.7521,-0.0233,-0.0233,-0.0665,-0.0310,0.3883,164.2021,92.2880,4.3230,6.3067,-110.0534,14.7760,5.7971,-1
1456,怡華,202312,1579.1820,16.8500,0.8669,0.1322,0.9373,0.0004,0.0004,0.2360,0.0030,0.8717,123.2672,7.2782,0.1895,113.3083,237.4685,106.7371,9.7720,-1
1457,宜進,202312,5610.6454,18.6000,0.8807,0.2739,1.7979,0.0528,0.0528,0.4540,0.3463,0.5314,156.2006,138.0190,6.4412,7.1538,-38.7757,-46.7718,-0.5348,-1
1459,聯發,202312,3622.1519,10.1000,0.0780,0.7891,3.0090,0.0051,0.0051,-0.2264,0.0196,0.3917,115.6459,101.9063,7.2285,9.4882,-131.4954,105.3082,22.5728,1
1460,宏遠,202312,5168.1469,7.4400,0.3452,0.4186,0.6593,-0.0982,-0.0982,-0.1317,-0.1546,0.5247,120.4145,29.9273,1.5710,10.2815,-1159.1645,-5648.8142,4.9365,-1
1463,強盛新,202312,3118.8312,18.0000,0.9401,1.0609,8.9748,0.0365,0.0365,-0.1581,0.3088,0.1910,357.6077,223.5915,0.6081,5.5651,-1302.9347,55.7833,25.8741,1
1464,得力,202312,5441.9887,13.3500,0.1392,0.3604,0.5536,0.0077,0.0077,-0.0116,0.0118,0.6318,145.8830,85.8695,3.0242,7.4208,-187.3366,-71.4670,-4.9822,-1
1465,偉全,202312,1440.1415,13.9000,0.0346,0.7399,2.4729,0.0296,0.0296,-0.0074,0.0990,0.1506,314.6848,233.8588,3.2489,11.3930,-103.2182,-40.3824,0.3610,-1
1466,聚隆,202312,1495.0657,13.4500,0.3756,0.4345,0.6093,-0.0440,-0.0440,-0.0630,-0.0617,0.5804,177.5020,91.0954,3.4830,7.6774,-29.7495,-126.7605,11.1570,-1
1467,南緯,202312,2698.3653,11.5500,0.5916,0.3264,0.5924,-0.0200,-0.0200,-0.0399,-0.0363,0.6489,137.8024,107.6594,4.9210,6.7991,-693.0020,-296.5326,4.0541,-1
1468,昶和,202312,2478.2619,15.4500,0.4858,0.8934,2.3538,0.0202,0.0202,-0.0557,0.0532,0.5453,136.8061,48.8695,1.0815,13.5033,43.5671,56.3072,14.8699,-1
1470,大統新創,202312,1655.3031,19.3000,0.5742,1.4451,2.5263,0.0431,0.0431,0.0526,0.0753,0.1398,440.1568,345.7517,4.6599,12.5810,-49.6263,50.2482,6.0440,-1
1471,首利,202312,2542.0050,16.9000,0.9760,1.5354,9.9049,-0.0261,-0.0261,-0.3307,-0.1682,0.0923,1212.9166,1155.2370,3.8720,5.0320,44.4153,72.5535,120.9150,1
1472,三洋實業,202312,2617.2670,61.6000,0.6635,0.9818,1.3439,0.0533,0.0533,0.0664,0.0729,0.4660,180.2525,180.2525,0.0000,26.8274,1966.5801,4224.7030,175.0000,1
1473,台南,202312,4274.9899,29.2500,0.8726,0.7867,0.6569,0.0573,0.0573,0.0440,0.0479,0.3194,217.8005,139.5059,5.4072,5.4845,21.4788,3.4671,39.9522,1
1474,弘裕,202312,1558.7640,12.0000,0.4958,0.4140,0.5804,-0.0115,-0.0115,-0.0342,-0.0162,0.4600,189.1740,110.9571,3.0711,5.2318,-255.8305,-153.8396,0.4184,-1
1475,業旺,202312,2809.0148,42.5500,0.2459,1.7407,2.1840,0.1722,0.1722,0.2012,0.2160,0.2178,456.3882,441.9114,25.2752,4.1503,10.3722,-9.6307,-33.2025,-1
1476,儒鴻,202312,154194.3102,562.0000,0.4330,4.8439,5.0079,0.1626,0.1626,0.2127,0.1681,0.1936,286.1065,213.7095,6.9940,6.5633,-15.3568,-23.7673,13.4208,-1
1477,聚陽,202312,85738.1647,354.5000,0.9581,3.4467,2.6415,0.1622,0.1622,0.1491,0.1243,0.3597,214.2347,157.8997,6.7017,21.2625,9.2006,13.9833,52.1459,1
1503,士電,202312,61735.2057,118.5000,0.3343,1.1488,1.9409,0.0458,0.0458,0.0775,0.0773,0.3832,131.8654,79.9189,3.4406,5.0613,9.2941,15.9043,95.8678,1
1504,東元,202312,100095.6809,46.8000,0.3495,0.7862,1.6853,0.0497,0.0497,0.1122,0.1066,0.3210,231.8613,180.4716,5.1061,5.6628,31.3304,58.6176,69.8730,1
1506,正道,202312,5150.3268,17.1500,0.0526,1.6207,4.5150,0.0279,0.0279,0.0517,0.0776,0.1216,387.4203,272.8401,3.2446,6.0814,257.6820,-3.6621,-0.2907,-1
1512,瑞利,202312,1197.8387,12.2000,0.7527,0.5539,0.0000,0.0000,0.0000,0.0000,0.0000,0.8291,165.0730,78.2430,0.0000,0.0000,100.0000,100.0000,154.1667,1
1513,中興電,202312,58612.6062,116.5000,0.9174,1.3270,2.6468,0.0359,0.0359,0.1981,0.0716,0.6389,126.0351,69.1151,2.5206,11.9954,53.8509,-35.7208,73.3631,1
1514,亞力,202312,18544.8410,75.1000,0.4386,1.6507,1.9555,0.0683,0.0683,0.0988,0.0809,0.5785,152.8128,105.1025,3.5792,2.2904,88.6116,45.9194,155.8773,1
1515,力山,202312,9364.0326,51.6000,0.0078,1.0164,1.3959,0.0338,0.0338,0.0715,0.0464,0.5851,99.9823,85.6311,9.0538,6.6416,211.7031,203.9847,72.5753,1
1516,川飛,202312,725.9377,18.7000,0.9342,1.5019,0.8513,0.0273,0.0273,0.0290,0.0155,0.0688,1313.5384,1313.5384,0.0000,3.6331,-57.8184,-72.7932,-6.0302,-1
1517,利奇,202312,3509.4018,15.5500,0.8295,0.7777,1.8545,-0.0351,-0.0351,-0.1630,-0.0837,0.1543,675.7368,464.0151,1.9794,5.6885,-151.5942,-128.5194,-22.8288,-1
1519,華城,202312,85366.1295,327.0000,0.6092,5.5990,6.1416,0.1680,0.1680,0.2053,0.1843,0.5978,143.1715,81.1800,2.5545,5.8580,564.8188,211.5375,577.0186,1
1521,大億,202312,3468.4650,45.5000,0.4764,1.0333,0.7200,0.0126,0.0126,0.0412,0.0088,0.4718,165.8642,89.3468,4.4411,7.0561,257.3105,-52.2539,30.3725,1
1522,堤維西,202312,12672.3649,40.5000,0.7308,0.4906,0.6574,0.0448,0.0448,0.0906,0.0600,0.6317,130.5856,69.3385,3.6734,5.6773,96.9861,15.4221,45.4219,1
1524,耿鼎,202312,5529.6329,33.4500,0.2225,1.0370,2.0499,0.0659,0.0659,0.1615,0.1303,0.4940,180.1920,121.6333,4.2534,5.5613,53.8991,4.4926,34.6076,1
1525,江申,202312,0.0000,78.4000,0.6632,0.0000,0.0000,0.0000,0.0000,0.0409,0.2526,0.0000,0.0000,0.0000,0.0000,0.0000,46.1263,49.6650,37.5439,1
1526,日馳,202312,1989.0000,33.1500,0.9671,0.7441,1.9987,0.0170,0.0170,0.0308,0.0457,0.4777,442.3145,109.5416,0.7590,29.5818,-93.3298,-88.2306,-18.2491,-1
1527,鑽全,202312,5722.9658,41.3000,0.8737,1.0821,2.0556,0.0700,0.0700,0.1292,0.1330,0.1067,764.4629,663.7152,5.1344,5.4369,-50.9789,-50.0840,0.8547,-1
1528,恩德,202312,2200.3065,11.5000,0.6585,0.3960,0.5666,-0.0054,-0.0054,-0.0028,-0.0077,0.5510,156.0807,101.2967,2.8194,4.1205,-109.1547,-119.3258,13.3005,-1
1529,樂事綠能,202312,4908.8363,32.6000,0.2033,1.5645,6.5245,0.0462,0.0462,0.1256,0.1927,0.4173,233.7260,194.1776,4.6932,14.9381,26.0161,212.1743,61.3861,1
1530,亞崴,202312,3139.3115,32.5000,0.8853,0.5266,1.3291,0.0319,0.0319,0.0140,0.0806,0.4318,155.9333,96.5273,1.6303,6.7360,-88.9345,-45.5159,4.8387,-1
1531,高林股,202312,2515.4310,13.7000,0.7130,0.6036,1.7707,-0.0119,-0.0119,-0.0741,-0.0348,0.1392,796.7274,528.5955,1.4346,2.5342,-209.4463,-126.4983,-2.1429,-1
1532,勤美,202312,15890.0937,41.9500,0.2726,0.2934,0.9018,0.0242,0.0242,0.0971,0.0743,0.6826,139.6954,50.7991,0.7731,4.8141,0.0000,0.0000,46.1672,1
1533,車王電,202312,5400.4030,54.8000,0.4920,0.6429,1.3489,-0.0264,-0.0264,-0.0606,-0.0553,0.6749,188.4360,115.0342,2.3726,6.9051,-164.1889,-233.7157,12.1801,-1
1535,中宇,202312,6979.0826,56.4000,0.5597,1.0197,0.7151,0.0814,0.0814,0.0476,0.0571,0.4651,149.8209,149.3579,733.5082,178.6735,39.7805,6.9878,31.6219,1
1536,和大,202312,16687.1948,59.7000,0.5047,0.7474,2.5287,0.0145,0.0145,0.0630,0.0492,0.6040,114.3748,60.9937,1.9775,2.5142,-22.8868,-48.3903,-10.8955,-1
1537,廣隆,202312,10832.5536,132.0000,0.6331,1.9257,1.6882,0.1083,0.1083,0.1159,0.0949,0.2633,441.2784,267.7497,3.5417,8.1129,-21.0285,-30.9075,-3.6496,-1
1538,正峰,202312,1208.6856,22.4500,0.2240,3.6599,6.2173,-0.0855,-0.0855,-0.2821,-0.1453,0.3410,257.8637,220.6864,5.2187,11.8881,-43.9847,-2.7311,180.6250,1
1539,巨庭,202312,1591.7595,24.3500,0.7860,0.6319,1.0380,0.0250,0.0250,0.0522,0.0411,0.3719,224.3408,156.3469,3.8411,14.6493,-56.9210,-83.9274,-14.8601,-1
1540,喬福,202312,1487.2406,17.4000,0.0582,0.8653,2.5834,0.0646,0.0646,0.2011,0.1929,0.1663,494.4939,407.8242,2.3887,13.6990,53.9475,2.7206,14.0984,-1
1541,錩泰,202312,2592.5200,32.9000,0.7147,0.6517,0.7675,0.0290,0.0290,0.0844,0.0341,0.5196,175.0240,99.0433,2.9969,2.5163,67.0100,-57.6599,-1.7910,-1
1560,中砂,202312,27829.1520,192.0000,0.7204,2.8216,4.3613,0.0874,0.0874,0.1550,0.1351,0.3438,179.5916,94.1817,3.3193,6.8618,-30.8601,-32.3493,81.9905,1
1582,信錦,202312,9885.6914,79.9000,0.5947,0.8207,1.1273,0.0529,0.0529,0.0890,0.0727,0.4159,196.6876,180.1916,11.9401,3.6827,126.9830,68.9147,35.4237,1
1583,程泰,202312,7452.0270,67.5000,0.6709,0.5625,1.4011,0.0616,0.0616,0.0826,0.1535,0.4592,168.1919,102.7322,1.4909,5.5534,-46.0166,-6.6664,9.5779,-1
1590,亞德客-KY,202312,202000.0000,1010.0000,0.5857,3.4798,6.7723,0.1200,0.1200,0.2967,0.2335,0.2662,181.0206,136.9472,4.5689,4.3025,17.3196,15.8459,8.4855,-1
1603,華電,202312,7351.2348,38.3500,0.0209,0.7162,1.8323,0.0462,0.0462,0.1227,0.1183,0.3664,187.0944,130.1841,2.3445,2.9686,51.9125,44.0290,47.5000,1
1604,聲寶,202312,11180.2200,29.1000,0.4081,0.7172,1.2578,0.0497,0.0497,0.0686,0.0872,0.4533,78.5298,46.9826,5.4407,13.7572,8.0101,8.3389,9.8113,-1
1605,華新,202312,155811.0166,38.6500,0.1938,0.5849,0.8208,0.0223,0.0223,0.0329,0.0313,0.4202,155.1478,88.7476,5.6325,12.6631,-34.2988,-68.9591,-18.1144,-1
1608,華榮,202312,13572.9916,21.4500,0.0309,1.0196,1.3914,0.0708,0.0708,0.0515,0.0966,0.3470,189.1018,79.8057,2.4579,6.4193,47.4443,950.2262,56.5693,1
1609,大亞,202312,25420.1624,34.5000,0.7435,0.5469,0.9616,0.0673,0.0673,0.0582,0.1184,0.6451,143.8829,99.7753,4.4746,7.4610,81.7961,194.0606,69.9507,1
1611,中電,202312,5357.4143,16.6000,0.1295,0.9798,3.9350,0.0274,0.0274,0.0489,0.1098,0.2083,253.0761,203.2576,2.8596,9.4888,-25.4161,93.4449,25.7576,1
1612,宏泰,202312,8945.0668,28.3000,0.2279,1.0528,1.4439,0.0740,0.0740,0.0978,0.1015,0.1110,652.4652,433.3641,3.5729,5.8300,15.9090,77.5486,74.1538,1
1614,三洋電,202312,10360.8659,38.5000,0.4386,1.4969,1.8001,0.0468,0.0468,0.0652,0.0563,0.1892,304.6006,160.9353,4.7841,18.8061,6.8597,9.8319,8.6037,-1
1615,大山,202312,7203.8032,44.0000,0.1694,1.6004,1.4569,0.1166,0.1166,0.1232,0.1062,0.3440,184.3662,129.3099,6.7145,4.4198,0.0000,0.0000,53.3101,1
1616,億泰,202312,2766.6161,14.2500,0.9190,0.8276,0.6727,0.0675,0.0675,0.0742,0.0549,0.4381,183.0929,97.1967,3.6354,4.7226,168.3412,1123.1603,94.6721,1
1617,榮星,202312,2611.5536,16.5500,0.0433,0.8072,0.9238,0.0007,0.0007,-0.0092,0.0008,0.3657,222.4653,188.1847,9.1852,4.7270,39.1766,-94.6654,10.7023,-1
1618,合機,202312,6291.3840,32.6500,0.0438,1.0215,1.4035,0.0628,0.0628,0.1008,0.0863,0.1801,265.6174,154.0787,3.7815,4.9027,101.9130,55.9173,127.5261,1
1702,南僑,202312,14941.9564,50.8000,0.6711,0.4934,0.6588,0.0410,0.0410,0.0700,0.0547,0.5858,182.1707,143.8515,6.8923,11.2708,77.6803,79.4329,11.6484,-1
1707,葡萄王,202312,23109.4344,156.0000,0.9092,1.4898,2.1729,0.1381,0.1381,0.2347,0.2014,0.2503,165.5646,146.6965,15.4542,53.9239,-2.1582,-1.2986,-7.1429,-1
1708,東鹼,202312,8154.8057,32.7500,0.4204,0.6236,1.3871,-0.0022,-0.0022,0.0357,-0.0048,0.5132,97.7842,84.6598,13.0616,9.8772,-87.9812,-102.3628,-18.3292,-1
1709,和益,202312,9969.6407,20.9000,0.5089,0.8245,1.0570,0.0341,0.0341,0.0460,0.0437,0.3173,191.1020,77.0337,2.9882,8.6437,-57.8431,-61.9241,-6.0674,-1
1710,東聯,202312,17846.9175,20.1500,0.6230,0.5406,0.8573,-0.0068,-0.0068,-0.0327,-0.0108,0.5641,65.5842,49.3832,14.8992,22.8470,0.0000,0.0000,8.3333,-1
1711,永光,202312,10735.9431,19.6000,0.7789,0.8322,1.3656,0.0074,0.0074,0.0106,0.0121,0.3290,234.3225,115.3704,2.3192,5.5434,-78.0910,-75.7790,5.9459,-1
1712,興農,202312,16167.9405,38.4500,0.2522,1.0529,0.8459,0.0688,0.0688,0.0696,0.0553,0.4427,164.2858,108.1414,6.5790,7.8950,-34.6496,-36.1772,5.4870,-1
